movie_id,title,tags
98549,The Legend of Hell's Gate: An American Conspiracy,"action adventur histori western 1870 texas, ruthless bounti hunter irish desperado flee law young crimin claim possess treasur valuabl gold. cross path west’ notori figures, three outlaw fight live pursuit fame fortune. fuel ensembl cast inspir actual events, legend hell’ gate blend legend histori western spectacl recount treacher exist post civil war texas. basedonrealev ericbalfour loutaylorpucci henrythoma tanner beard"
312793,The Walking Deceased,"sciencefict comedi walk deceas scari movi zombi genre, rip biggest best zombi pop-culture, arguabl craze genr world. stori follow group survivor walk apocalyps – idiot sheriff definit coma-induc brain damage, hardass son hobo crossbow stave walk dead, four squabbl friend forc surviv zombieland together, lone zombi need love fulli regain warm bodi – leav once-saf mall hideout search rumor safe ranch, refug untouch zombi viru ravag humanity. despit comfort name, discov sanctuari may welcom advertised. spoof zombi timogletre troyogletre davesheridan scott dow"
309919,The Curse of Downers Grove,"thriller mysteri horror drama town downer grove look like averag suburban neighborhood -- downer grove disturb secret.... past eight years, one senior everi high school graduat class met bizarr death right graduat day. year, chrissi swanson terribl feel go one die. chrissi surviv curs downer grove she, like senior her, fall prey town' deadli secret? self-defens carmechan graduat highschool shoot parti murder curs blood teenag attemptedrap aftercreditssting bellaheathcot lucastil helenslat derick martini"
299553,Shark Lake,"thriller meredith hendrick happen best cop quiet town lake tahoe. black-market exot speci dealer name clint parol prison, someth let loos begin make presenc known. swimmer land-lov alik begin becom part food chain unbeliev rate. meredith team discov they'r hunt one eat machine, whole famili them. everyon make alive, never forget summer shark lake. lake sharkattack dolphlundgren jameschalk saramalakullan jerri dugan"
21309,River's Edge,"crime drama group high school friend discov presenc killer. one them, samson, murder girlfriend jamie. brag friend kill her, discov tell truth, reaction vary. sex polic friend murder crispinglov keanureev ionesky tim hunter"
32235,Northfork,"fantasi drama sciencefict ""we angels. wing separ us."" next two days, town northfork ceas exist. year 1955 northfork liter ""dammed,"" flood make way new hydroelectr project. jameswood nicknolt claireforlani michael polish"
329540,The Marine 4: Moving Target,"thriller action wwe superstar mike ""the miz"" mizanin return jake carter assign protect whistleblow wish expos corrupt militari defenc contractor. however, militari hire heavili arm team mercenari kill carter stop cost. mikemizanin melissaroxburgh joshblack william kaufman"
26388,Buried,drama thriller mysteri paul u.s. truck driver work iraq. attack group iraqi wake find buri aliv insid coffin. lighter cell phone race time escap claustrophob death trap. isol coffin raceagainsttim buriedal surviv terror danger cellphon desert psycholog aftercreditssting captiv chasesandrac mindandsoul confin ryanreynold joséluisgarcíapérez robertpaterson rodrigo corté
49020,Submarine,"drama comedi romanc 15-year-old deep-think welsh schoolboy, oliv tate (craig roberts) struggl initi maintain relationship jordana (yasmin paige), devilish, dark-hair classmat swansea high school. parents' marriag begin fall apart, similar problem aris relationship jordana. beach wale friendship bulli teenagegirl lossofvirgin craigrobert sallyhawkin paddyconsidin richard ayoad"
159037,The Square,"documentari drama histori square, new film jehan noujaim (control room; rafea: solar mama), look hard realiti face day-to-day peopl work build egypt’ new democracy. catapult us action spread across 2011 2012, film provid kaleidoscopic, viscer experi struggle. cairo’ tahrir squar heart soul film, follow sever young activists. arm values, determination, music, humor, abund social media, sheer obstinacy, know thorni path democraci began hosni mubarek’ fall. life-and-death struggl peopl power state still play out. womandirector khalidabdalla dinaabdullah dinaam jehan noujaim"
12838,One to Another,"drama stori bunch peopl live town provinci france. center pierre, conceit vain bisexu musician late teen act magnet, vari degrees, whole array charact - sister lucie, heat incestu relationship, citi councilor particip gay orgies. pierr turn dead, luci investig reason demis chart network sadomasochist relationship crisscross town. franc musician investig sadomasoch independentfilm relationship incest bisexu lizziebrocheré arthurdupont guillaumebaché jean-marc barr"
157293,ABCD (Any Body Can Dance),"drama music capabl dancer provok evil design employer, natur prove mettle. underdog competit danc music drama prabhudeva ganeshacharya kaykaymenon remo d'souza"
14048,Man on Wire,"thriller documentari crime histori august 7th 1974, french tightrop walker philipp petit step high wire, illeg rig new york' world trade center twin towers, world' tallest buildings. nearli hour perform wire, 1,350 feet sidewalk manhattan, arrested. fun spellbind documentari chronicl philipp petit' ""highest"" achievement. judg juggler passion realiti streetartist jail independentfilm fame hide tower philippepetit jeanfrançoisheckel jean-louisblondeau jame marsh"
356987,Abandoned,drama thriller yacht capsiz storm; four men face almost certain death. supervivencia dominicpurcel peterfeeney owenblack john la
295886,Brotherly Love,drama west philadelphia basketbal star sergio taylor deal pressur fame brother sister issu ambition. kekepalm coryhardrict ericd.hilljr. jamal hill
38358,The Last Exorcism,"horror drama thriller year perform “exorcisms” take believers’ money, reverend marcu travel rural louisiana film crew dispel believ myth demon possession. dynam reverend certain anoth routin “exorcism” disturb religi fanat instead come upon blood-soak farm sweetzer famili true evil would never thought imaginable. exorc fraud evilspirit humansacrific mockumentari preacher satanicritu foundfootag sataniccult ashleybel patrickfabian irisbahr daniel stamm"
33511,Nowhere Boy,drama drama tell stori lennon' teenag year start journey becom success musician. stori also examin impact earli life person two domin femal childhood musician music biographi teenag darkpast hitbyacar newbrightonengland womandirector 1950 aspiringmusician aarontaylor-johnson anne-marieduff kristinscottthoma sam taylor-johnson
702,A Streetcar Named Desire,drama disturb blanch duboi move sister new orlean torment brutish brother-in-law realiti crumbl around her. southernusa rape sistersisterrelationship lossofsenseofr brother-in-law violenthusband neworlean middleagedwoman brother-in-lawsister-in-lawrelationship lightbulb expectantfath offscreenrap vivienleigh marlonbrando kimhunt elia kazan
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"drama comedi war insan gener jack d. ripper initi nuclear strike soviet union. soon action gener ""buck"" turgidson discovered, war room full politicians, gener russian diplomat frantic tri stop nuclear strike. near end scene probabl uniqu unforgett perform slim picken movi career. peter seller play multipl role film. usapresid gener coldwar strategicaircommand nuclearmissil warroom bomberpilot nuclearweapon exnazi doomsdaydevic absurd petersel georgec.scott sterlinghayden stanley kubrick"
542,The Crime of Padre Amaro,drama romanc young father amaro put test. sent mexico help take care age father benito meet 16-year-old girl begin affair with. turn girl mother affair father benito. father amaro must soon choos holi sin life. heartattack drugtraff drugcrim mexicanprovinc celibaci priest pregnanc catholic newmexicancinema gaelgarcíabern anaclaudiatalancón sanchogracia carlo carrera
84175,Beasts of the Southern Wild,"drama fantasi hushpuppy, intrepid six-year-old girl, live father, wink 'the bathtub', southern delta commun edg world. wink’ tough love prepar unravel univers – time he’ longer protect her. wink contract mysteri illness, natur fli whack – temperatur rise, ice cap melt, unleash armi prehistor creatur call aurochs. water rising, auroch coming, wink’ health fading, hushpuppi goe search lost mother. refugeecamp hurrican fantasi flood globalwarm drama bayou crab storm celebr auroch toughlov defrost leve prehistoriccreatur lostmoth meltingicecap shrimp saltwat explos crawfish shrimp submerg grit africanamericanchild wildman quvenzhanéw dwighthenri levyeasterli benh zeitlin"
1705,Battle for the Planet of the Apes,"action sciencefict fifth final episod planet ape series. collaps human civilization, commun intellig ape led caesar live harmoni group humans. gorilla gener aldo tri caus ape civil war commun human mutant live beneath destroy citi tri conquer perceiv enemies. lead finale. post-apocalypt dystopia ape roddymcdowal natalietrundi austinstok j. lee thompson"
62677,Songcatcher,"drama music deni promot univers teaches, doctor lili penleric, brilliant musicologist, impuls visit sister, run struggl rural school appalachia. stumbl upon discoveri life - treasur trove ancient scots-irish ballads, song hand gener generation, preserv intact seclus mountains. goal secur promotion, lili ventur isol area mountain collect song find increasingli enchanted. music independentfilm womandirector janetmct michaeldavi michaelgoodwin maggi greenwald"
50875,Higher Ground,drama thriller chronicl one woman' lifelong struggl faith. babi wifehusbandrelationship christian faith independentfilm evangelicalchristian womandirector verafarmiga donnamurphi dagmaradomińczyk vera farmiga
260778,Vaalu,"comedi romanc sharp (simbu), happy-go-lucki guy, love priya (hansika), colleg student, later learn enagag anbu ( aditya), businessman-gangster. priya want remain friend sharp agrees, scheme make fall love him. teenagelov silambarasan hansikamotwani santhanam vijay chandar"
58492,The Greatest Movie Ever Sold,"comedi documentari documentari branding, advertis product placement financ made possibl brands, advertis product placement. comedian comedi duringcreditssting morganspurlock peterberg paulbrennan morgan spurlock"
44562,Ed and His Dead Mother,"comedi mourn son make deal reanim one year dead mother, howev thing turn unexpect direction. chainsaw macabr unclenephewrelationship ericchristma harperroisman stevebuscemi jonathan wack"
37232,Travellers and Magicians,"adventur drama foreign young govern official, name dondup, smitten america (he even denim gho) dream escap stuck beauti isol village. hope connect u.s. visa country. miss one bu town thimphu, however, forc hitchhik walk along later road west, accompani appl seller, buddhist monk ornate, dragon-head dramyin, drunk, widow rice paper maker, beauti daughter, sonam. illus independentfilm bhutan storyinstori weaver storytel tshewangdendup sonamlhamo lhakpadorji khyents norbu"
4929,Hang 'em High,"western marshal jed cooper surviv hanging, vow reveng lynch mob left dangling. carri oath vengeance, return former job lawman. long, he' caught nine men hit list start dispens brand wild west justice. prison judg marshal deathpenalti oklahoma widow cattledr hang lawman lynch searchparti clinteastwood ingersteven edbegley ted post"
36334,Deadline - U.S.A.,"crime drama three day paper folds, crusad editor tri expos viciou gangster. humphreybogart ethelbarrymor kimhunt richard brook"
9783,Sublime,"horror thriller admit mt. abaddon hospit routin procedure, georg griev discov condit much seriou complic origin expected; fear begin manifest around him, learn mt. abaddon place peopl come get better... place peopl come die. nurs psycholog suspens blood hospit tomcavanagh jeffreyanderson-gunt casanvar toni krantz"
386826,A Beginner's Guide to Snuff,"thriller comedi horror two brothers, desper break world televis film, decid enter horror movi contest. could horrifi elus snuff film? snuff joeykern lukeedward breewilliamson mitchel altieri"
205126,Independence Daysaster,"action sciencefict earth attack hostil alien force, small town firefight rogu seti scientist team activ technolog capabl defeat invaders. ufo extraterrestri spaceship alien caseyduboi iainbelch andreabrook w.d. hogan"
98557,Dysfunctional Friends,"comedi romanc group colleg friend reunit death success friend. dictat person receiv larg sum money success stay mansion week. one person leaves, everyon forfeit money. staceydash reagangomez-preston wesleyjonathan corey grant"
104,Run Lola Run,"action drama thriller lola receiv phone call boyfriend manni. lost 100,000 dm subway train belong bad guy. 20 minut rais amount meet manni. otherwise, rob store get money. three differ altern may happen depend minor event along lola' run. berlin casino nun redhair run homelessperson supermarket ambul subway daughter money fate frankapotent moritzbleibtreu herbertknaup tom tykwer"
10894,May,"drama horror thriller romanc psycholog horror lone young woman traumat difficult childhood, increasingli desper attempt connect peopl around her. difficultchildhood psychoterror murder loneli artifici angelabetti jeremysisto annafari lucki mckee"
246449,Against the Wild,"adventur famili action-pack featur film tell dramat tale two sibl alaskan malamute, must make emerg land small plane engin problems. find beauti potenti danger natur environ must overcom together. cave planewreck salmon bear northerncanada wolv alaskanmalamut dove""family-approved"" natashahenstridg cjadam erinpitt richard boddington"
32579,Under the Same Moon,"drama tell parallel stori nine-year-old carlito mother, rosario. hope provid better life son, rosario work illeg u.s. mother care carlito back mexico. independentfilm womandirector katedelcastillo adriánalonsobarona eugenioderbez patricia riggen"
1688,Conquest of the Planet of the Apes,"action sciencefict futurist world embrac ape slavery, caesar, son late simian corneliu zira, surfac almost twenti year hide authorities, prepar slave revolt humanity. circu pet humanb dystopia insurrect armi ape roddymcdowal donmurray ricardomontalban j. lee thompson"
1999,In the Bedroom,"drama thriller summertim coast maine, ""in bedroom"" center inner dynam famili transition. matt fowler doctor practic nativ main marri new york born ruth fowler, music teacher. involv love affair local singl mother. beauti maine' brief fleet summer come end, charact find midst unimagin tragedy. agediffer fish arbitrarylaw conductor exhusband singl independentfilm tomwilkinson sissyspacek nickstahl todd field"
43947,I Spit on Your Grave,"thriller crime horror remak 1979 controversi cult classic, spit grave retel horrif tale writer jennif hill take retreat citi charm cabin wood start next book. jennifer' presenc small town attract attent moral depriv local led johnny, town' servic station owner, two co-workers, andi stanley, along social mental challeng friend matthew, set one night teach citi girl lesson. rape fondl reveng writer strangul femalewrit gardenshear rapeandreveng sarahbutl danielfranzes chadlindberg steven r. monro"
24066,"Happy, Texas","comedi crime two escap convict roll villag happy, texas, they'r mistaken gay coupl work beauti pageant consultants. go along duck police, local sheriff secret own. smalltown texa conman fraud independentfilm mistakenident inthecloset fishoutofwat escapedconvict stolenident smalltownsheriff ruse beautypag confidenceman smalltownthiev genderstereotyp gaycoupl stevezahn williamh.maci jeremynortham mark illsley"
9709,My Summer of Love,"drama thriller romanc yorkshir countryside, working-class tomboy mona meet exotic, pamper tasmin. summer season, two young women discov much teach one another, much explor together. england brothersisterrelationship becominganadult northernengland femalefriendship mope lesbianrelationship homosexu summer tomboy lgbt nataliepress emilyblunt paddyconsidin paweł pawlikowski"
191714,The Lunchbox,"drama romanc mistaken deliveri mumbai' famous effici lunchbox deliveri system (mumbai' dabbawallahs) connect young housewif stranger dusk life. build fantasi world togeth note lunchbox. gradually, fantasi threaten overwhelm reality. irrfankhan nimratkaur nawazuddinsiddiqui ritesh batra"
25312,Yes,"drama romanc scientist. lebanes doctor. meet banquet fall carefree, passion relationship. difficulti abound heritag loveless marriage. fli havana sort thing beach cabarets. send ticket, harbor illus join caribbean melt pot. womandirector joanallen simonabkarian samneil salli potter"
34106,You Can't Take It With You,"comedi romanc alice, rel normal member eccentr sycamor family, fall love toni kirby. wealthi banker father, anthoni p. kirby, snobbish mother, strongli disapprov match. kirbi invit dinner becom better acquaint futur in-laws, thing turn way alic hoped. monopoli tycoon hous love friend eccentr secretari freespirit richsnob stenograph jeanarthur lionelbarrymor jamesstewart frank capra"
11426,From Here to Eternity,"war drama romanc 1941 hawaii, privat cruelli punish box unit' team, captain' wife second command fall love. hawaii harass pearlharbor bomb militarylif armybas burtlancast montgomeryclift deborahkerr fred zinnemann"
13909,She Wore a Yellow Ribbon,"western custer 7th cavalri wipe indians, everyon expect worst. capt. nathan brittl order patrol he' also requir take along abbi allshard, wife fort' command officer, niece, pretti olivia dandridge, evacu safety. brittl day away retir olivia caught eye two young offic company, lt. flint cohil 2nd lt. ross pennell. taken wear yellow ribbon hair, sign beau cavalry, refus say wear it. captain fort retir attack cavalri johnwayn joannedru johnagar john ford"
206284,Grace Unplugged,"drama music talent young singer aspir songwriter’ christian faith famili tie test defi worship-pastor father pursu pop-mus stardom grace unplugged, move inspir new film explor true mean success. christian ajmichalka jamesdenton kevinpollak brad j. silverman"
27455,Foolish,"comedi drama 'foolish' wais talent comedian hard-edg tri make comedi club la brother hard-nos gangster tri make streets. competit face chosen ""professions,"" biggest battl love pretti girl. independentfilm sexualhumor drughumor eddiegriffin masterp amiepetersen dave meyer"
66468,N-Secure,"drama crime thriller n-secur holds-bar thrill drama mix murder, mayhem manipul among affluent professionals. film shed light man' downfal pinnacl success depth damag character. insecur lead seri troubl romant relationship eventu web event includ betray murder. cordellmoor essenceatkin deniseboutt david m. matthew"
7973,Caramel,"drama comedi romanc beauti salon beirut live five women cross paths. beauti salon color sensual microcosm share entrust hopes, fear expectations. women hairdress sistersisterrelationship newlov unexpectedhappi virgin beauti dressmak cosmeticsandhygien strafzettel wed policeoffic exist womandirector nadinelabaki yasminealmassri joannamoukarzel nadin labaki"
283686,Out of the Dark,"thriller horror coupl daughter move colombia take famili manufactur plant, realiz new home haunted. juliastil scottspeedman stephenrea lluí quílez"
15976,The Bubble,"drama romanc movi follow group young friend citi tel aviv much love song citi explor claim peopl tel aviv isol rest countri turmoil go through. movi look young people' live tel aviv pov gay straights, jew arabs, men women. gay ohadknol yousefsweid daniellawirc eytan fox"
592,The Conversation,"crime drama mysteri surveil expert harri caul (gene hackman) hire mysteri client' brusqu aid (harrison ford) tail young couple, mark (freder forrest) ann (cindi williams). track pair san francisco' union square, caul associ stan (john cazale) manag record cryptic convers them. torment memori previou case end badly, caul becom obsess result tape, tri determin coupl danger. sanfrancisco paranoia audiotap wiretap shadow genehackman johncazal fredericforrest franci ford coppola"
74084,Dil Jo Bhi Kahey...,"romanc british rule india, sever indian lure british travel distant mauritiu would better life. upon reach island, indian enslaved, tortur made labor known ""cooli ghat"". british left india, indian mauritiu decid continu live along nation differ countries. amitabhbachchan revathi karansharma romesh sharma"
1651,Mississippi Mermaid,"crime drama romanc adapt stori william irish, noirish tale man order mail-ord bride receiv instead con woman. exoticisland secret loveofone'slif plantat marriag mailorderbrid frenchnoir jean-paulbelmondo catherinedeneuv michelbouquet françoi truffaut"
25428,I Love Your Work,"drama mysteri fiction movi star, gray evans, goe disintegr marriage, gradual mental breakdown, increas obsess young film student remind gray life becom famous. dark psycholog drama, love work explor pressur fame differ get want want get. marisacoughlan judygr shalomharlow adam goldberg"
298584,Cabin Fever,"horror grisli remak 2002 horror hit, five colleg chum rent isol woodland cabin party. fun quickli end group expos hideou flesh-eat virus, surviv becom name game. vacat remak wood burnedal murder gore marijuana blood teenag cabininthewood diseas dog flesheat viru matthewdaddario samueldavi dustiningram travi zariwni"
10758,Waitress,"comedi jenna pregnant, unhappili marri waitress deep south. meet newcom town fall unlik relationship last attempt happiness. waitress unwillinglypregn womandirector kerirussel nathanfillion andygriffith adrienn shelli"
11690,Bloodsport,"action frank dux enter ""kumite"", illeg underground martial-art competit seriou injuri even death unknown. chong li, particularli ruthless viciou fighter favorite, dux fought yet. martialart biographi sport sensei mixedmartialart hongkong jean-claudevandamm boloyeung roychiao newt arnold"
3083,Mr. Smith Goes to Washington,"comedi drama naiv idealist jefferson smith, leader boy rangers, appoint lark spineless governor state. reunit state' senior senator--presidenti hope childhood hero, senat joseph paine. washington, however, smith discov mani shortcom polit process earnest goal nation boys' camp lead conflict state polit boss, jim taylor. taylor first tri corrupt smith later attempt destroy smith scandal. corrupt washingtond.c. senat senat governor politician camp conserv usapolit politicaldrama jamesstewart jeanarthur clauderain frank capra"
9344,Kids,"drama crime controversi portray teen new york citi expos deepli disturb world sex substanc abuse. film focus sexual reckless, freckle-fac boy name telly, whose goal sex mani differ girl can. jenny, girl sex once, test posit hiv, know contract diseas telly. jenni discov telly' idea ""safe sex"" sex virgins, continu pass diseas onto unsuspect girls, jenni make busi tri stop him. puberti firsttim leofitzpatrick rosariodawson chloësevigni larri clark"
10707,The Squid and the Whale,"comedi drama base true childhood experi noah baumbach brother, squid whale tell touch stori two young boy deal parent divorc brooklyn 1980's. childhoodmemori uniform independentfilm privat tryst jeffdaniel lauralinney jesseeisenberg noah baumbach"
15647,Kissing Jessica Stein,"comedi jessica, jewish copi editor live work new york city, plagu fail blind date men, decid answer newspaper' person advertisement. advertis place 'lesbian-curious' helen cooper, thirtysometh art gallerist. jew basedonplay independentfilm gayrelationship lesbian bisexu bisexualwoman jenniferwestfeldt tovahfeldshuh estherwurmfeld charl herman-wurmfeld"
308529,Kickboxer: Vengeance,"action drama eric kurt sloan descend well-known venice, california-bas famili martial artists. kurt, younger two, alway brother eric’ shadow, despit talent told lack instinct need becom champion. kurt wit merciless murder brother hand muay thai champion tong po, vow revenge. train brother’ mentor fight death tong po. first seem imposs turn kurt live weapon must becom beat tong po, seri test danger encounters, kurt prove deeper strength carri final showdown tong po. martialart kickbox martialartstourna reboot thaibox alainmoussi davebautista saramalakullan john stockwel"
4174,Spellbound,"drama mysteri thriller dr. anthoni edward arriv vermont mental hospit replac outgo hospit director, dr. constanc peterson, psychoanalyst, discov edward actual impostor. man confess real dr. edward dead fear may kill him, cannot recal anything. dr. peterson, howev convinc impostor innoc man' murder, join quest unravel amnesia psychoanalysis. amnesia insaneasylum suspens ingridbergman gregorypeck michaelchekhov alfr hitchcock"
20156,Exotica,"drama mysteri upscal toronto strip club exotica, dancer christina visit nightli obsess francis, depress tax auditor. ex-boyfriend, club' mc, eric, still jealous pine even introduc onstage, eric relationship problem club' owner, zoe. meanwhil thomas, mysteri pet-shop owner, becom unexpectedli involv lives. gradually, connect traumat past charact revealed. secret nightclub petshop independentfilm unhappi brucegreenwood miakirshn eliaskotea atom egoyan"
9464,Buffalo '66,"romanc comedi crime drama billi releas five year prison. next moment, kidnap teenag student layla visit parent her, pretend girlfriend soon marry. prison gambl compulsivegambl vincentgallo christinaricci bengazzara vincent gallo"
49018,Insidious,"horror thriller famili discov dark spirit invad home son inexplic fall endless sleep. reach profession help, learn thing lot person thought. medium evilspirit housewarm aftercreditssting patrickwilson rosebyrn tysimpkin jame wan"
13820,Repo Man,"comedi crime sciencefict thriller young punk get job work season repo man, await new career seri outlandish adventur revolv around aliens, cia, want '64 chevy. california cocain futur punk theori music polic cult rocker ufo surreal alien independentfilm conspiraci tortur scientist violenc killer cultfilm repossess harrydeanstanton emilioestevez traceywalt alex cox"
18079,Nine Queens,crime drama thriller argentinian crime drama revolv around sheet rare stamp (the nine queens). hotel conman stamp polic partner money scam grifter conveniencestor swindl rarestamp ricardodarín gastónpaul leticiabrédic fabián bielinski
127918,The Gatekeepers,"documentari unpreced candid seri interviews, six former head shin bet — israel' intellig secur agenc — speak role israel' decades-long counterterror campaign, discuss controversi method whether end ultim justifi means. (tiff) israel armi intelligenceag shinbet amiayalon avrahamshalom yaakovperi dror moreh"
17113,The Ballad of Jack and Rose,"drama jack slavin environmentalist heart condit live daughter, rose, isol island. jack fight develop wish build area, also crave contact people. invit girlfriend, kathleen, sons, rodney thaddius, move in, rose upset. complic famili dynam make thing difficult everyon house. femalenud runaway commun egg independentfilm arson incest ill environment diabet faceslap peepingtom scyth womandirector danielday-lewi camillabel catherinekeen rebecca miller"
129139,The To Do List,"comedi romanc feel pressur becom sexual experienc goe college, brandi klark make list thing accomplish hit campu fall. sex sexual ironi sarcasm naiveti blackhumor swimmingpool teenagegirl sexualhumor summer loveinterest summervac fatherdaughterrelationship attract highschoolstud teenagesexu clumsi lifeguard immatur awkward list womandirector publicpool femalesexu virgin 1990 aubreyplaza johnnysimmon billhad maggi carey"
507,Killing Zoe,"action crime drama thriller zed (eric stoltz) american vault-crack travel pari meet old friend eric (jean-hugu anglade). eric gang plan raid bank citi open bastil day. offer services, zed soon find trap situat beyond control heroin abuse, poor plan call-girl name zoe conspir turn robberi bloodi siege. pari prostitut robberi drugabus aid bank jazz hostag nightlif kidnap vault junki bankrobb heroin friendship murder independentfilm pistol violenc drug bankrobberi illegalprostitut hoodlum ericstoltz juliedelpi jean-huguesanglad roger avari"
4012,The Believer,drama movi tell stori young jewish man becom fierc anti-semitic. bomb jewri worldwarii jewishlif jew synagogu antisemit independentfilm bombplant ryangosl summerphoenix theresarussel henri bean
14054,Snow Angels,"drama romanc waitress anni separ suicid alcohol husband, glenn. glenn becom evangel christian, errat attempt get back annie' life alarm her. high school student arthur work annie' restaurant, grow closer new kid town, lila, class. glenn annie' daughter go missing, whole town search her, increasingli spiral control. suicid depress smalltown familyrelationship younglov katebeckinsal samrockwel michaelangarano david gordon green"
323271,Unsullied,"thriller action horror car troubl strand track star reagan farrow florida boondocks, accept offer help pair charm stranger find trap brutal backwood nightmare. held captiv isol cabin, reagan manag escap take refug forest. relentlessli pursu savag sociopath kidnap her, reagan need inner strength resourc order surviv grip thriller. rustyjoin murraygray jamesgaudioso simeon rice"
10972,Session 9,horror mysteri tension rise within asbesto clean crew work abandon mental hospit horrif past seem come back. schizophrenia lunaticasylum psycholog relat coin taperecord potsmok cellphon walkietalki securityguard asbesto multipleperson tunnel lobotomi hazmatsuit petermullan davidcaruso stephengevedon brad anderson
13066,I Want Someone to Eat Cheese With,"comedi romanc life down james, live mom chicago 39, age perform second city, eat weigh much. woman he' date drop him, agent, brother. jame turn role local tv, role make sad. someone' remak favorit movie, ""marty,"" role he'd love, even get audition. independentfilm jeffgarlin sarahsilverman bonniehunt jeff garlin"
66025,Mooz-lum,"drama thank strict muslim upbring larg shield outsid world, tariq' first year colleg prove transformative. is, 9/11 terrorist attack invit grow suspicion distrust angri classmates. independentfilm nialong dannyglov evanross qasim basir"
11908,Hatchet,"comedi horror group tourist new orlean haunt swamp tour find strand wilderness, even fun spook turn horrif nightmare. neworlean allig malefriendship ax swampf serialkil joeldavidmoor tamarafeldman deonrichmond adam green"
3082,Modern Times,drama comedi tramp struggl live modern industri societi help young homeless woman. factori ambul invent tramp greatdepress industrialrevolut slapstick machin pardon guilti charliechaplin paulettegoddard henrybergman charli chaplin
39541,Stolen Summer,"drama famili comedi pete, eight-year-old cathol boy grow suburb chicago mid-1970s, attend cathol school, class let summer, he' admonish nun follow path lord, devil. perhap take messag bit seriously, pete decid goal summer help someon get heaven; told catholic sure path kingdom lord, pete decid convert jew catholic order improv stand afterlife. hope find like candidate, pete begin visit nearbi synagogue, get know rabbi jacobson, respond pete' barrag question good humor. pete also make friend rabbi' son, danny, age; learn danni serious ill, decid danni would excel choic conversion. aidanquinn bonniehunt kevinpollak pete jone"
1961,My Name Is Bruce,comedi horror b movi legend bruce campbel mistaken charact ash evil dead trilog forc fight real monster small town oregon. parodi parallelworld brucecampbel gracethorsen tedraimi bruce campbel
51820,The Salon,comedi beauti shop owner find romanc struggl save business. independentfilm dondrewhitfield kymwhitley monicacalhoun mark brown
291362,Road Hard,"comedi movi televis career run dry, bruce madsen (adam carolla) forc go back road play one dingi comedi club another, spend endless night budget hotel room alway fli coach. amidst tri revit career, rekindl love life put daughter college, bruce know one thing sure - must get road. road hard stori journey. roadtrip stand-upcomedi romanticcomedi travel adamcarolla dianefarr larrymil adam carolla"
30082,Forty Shades of Blue,drama romanc russian woman live memphi much older rock-n-rol legend experi person awaken husband' estrang son come visit. independentfilm dinakorzun riptorn darrene.burrow ira sach
72913,Amigo,"drama histori war rafael, villag mayor caught murder crossfir philippine-american war. u.s. troop occupi village, rafael come pressur tough-as-nail offic help american hunt filipino guerilla fighters. rafael' brother head local guerillas, consid anyon cooper american traitor. rafael quickli find forc make impossible, potenti deadli decis face ordinari civilian occupi country. ambush rebel rain villag arrest friendship gunbattl soldier american chriscoop djquall garretdillahunt john sayl"
23963,Pontypool,"horror mysteri sciencefict disc jockey grant mazzi report basement radio station canadian town pontypool, think anoth day work. hear report viru turn peopl zombies, mazzi barricad radio booth tri figur way warn listen viru unlik mode transmission. discjockey radiost winter surviv zombi fear ontariocanada radiobroadcast talkradio zombieapocalyps trappedinbuild stephenmchatti lisahoul georginareilli bruce mcdonald"
29406,Trucker,"drama loner dian ford (michel monaghan) truck driver 11-year-old son, peter (jimmi bennett), never sees, that' fine her. but, peter' father, len (benjamin bratt), fall ill, ask dian take care son while. eventually, dian reluctantli agrees, quickli realiz care child interfer independ lifestyl -- peter thrill arrangement, either. california sex bar motel highway reunion cancer independentfilm violenc anger divorce drunk trucker americana traffic michellemonaghan nathanfillion joeylaurenadam jame mottern"
361505,Me You and Five Bucks,
104755,The Lords of Salem,"horror thriller citi salem, massachusett visit coven ancient witches. witch coven salemmassachusett satan sherimoonzombi brucedavison jeffdanielphillip rob zombi"
253306,Housebound,"horror comedi thriller kyli bucknel sentenc home detention, forc come term unsoci behaviour, blabber mother hostil spirit seem less happi new live arrangement. hauntedhous father-in-law superstit housearrest basement mysteri plottwist explodinghead securityguard gardenshear dentur homedetent morganao'reilli rimatewiata glen-paulwaru gerard johnston"
29595,Wal-Mart: The High Cost of Low Price,"documentari documentari take viewer deepli person journey everyday live famili struggl fight goliath. famili busi owner midwest preacher california, worker florida poet mexico, dozen film crew three contin bring intens person stori assault famili american values. usa capit departmentstor protest commun middleclass bigbusi retailtrad consumer busi econom corpor walmart leescott donhunt jonhunt robert greenwald"
46729,Fetching Cody,"comedi drama fantasi romanc sciencefict art, drug-addict dealer hustler, arriv girlfriend cody' apart find overdos heroin. tri fix thing travel back time attempt prevent death. independentfilm jaybaruchel sarahlind jimbyrn david ray"
294600,Last I Heard,"drama comedi releas feder prison 20 year due ail health, formerli power new york mobster move back home attempt reconnect former life poignant sopranos-esqu charact study. paulsorvino chazzpalminteri michaelrapaport david rodriguez"
137347,Closer to the Moon,comedi drama romanian polic offic team small crew bank robber pull heist convinc everyon scene crime film movie. bankrobberi verafarmiga markstrong harrylloyd nae caranfil
